entry,name,body_size,called_functions,callers
"0x80087a9c","FUN_80087a9c","516","","FUN_8001d1d0;FUN_80026fac;FUN_80027fac;FUN_80029aa4;FUN_8002aa60;FUN_8002ab68;FUN_8002c2c8;FUN_8002d4ec;FUN_8002d6cc;FUN_8002d774;FUN_80031460;FUN_80031bbc;FUN_80032c90;FUN_8003a8cc;FUN_800429ac;FUN_80042e44;FUN_80043c74;FUN_80044e48;FUN_800451dc;FUN_80047d00;FUN_8004878c;FUN_80049de8;FUN_8004a020;FUN_80050328;FUN_8005aee8;FUN_8005cd38;FUN_80084c44;FUN_800879b0;FUN_800888fc;FUN_8008e04c;FUN_8008eed8;FUN_8008f550;FUN_80091fd0"
"0x80087ca0","FUN_80087ca0","12","","FUN_80064b1c"
"0x80087cac","FUN_80087cac","2100","FUN_800884e0;FUN_80088544","FUN_8002c2c8;FUN_8002d4ec;FUN_8004e944;FUN_800885f0;FUN_80091544;FUN_80093154"
"0x800884e0","FUN_800884e0","100","","FUN_80087cac"
"0x80088544","FUN_80088544","172","","FUN_80087cac"
"0x800885f0","FUN_800885f0","240","FUN_80078564;FUN_800785d0;FUN_8007882c;FUN_80087cac","FUN_8005bcd0;FUN_80084944"
"0x800886e0","FUN_800886e0","540","","FUN_80084944"
"0x800888fc","FUN_800888fc","1028","FUN_80078514;FUN_80078564;FUN_800785ac;FUN_80078788;FUN_8007a998;FUN_8007acb8;FUN_80087a9c",""
"0x80088d08","FUN_80088d08","88","","FUN_8005f23c"
"0x8008901c","FUN_8008901c","420","FUN_800891c0;FUN_800891ec;FUN_8008921c","FUN_8003b268;FUN_8003b524;FUN_8003b828;FUN_8005fd20"
"0x800891c0","FUN_800891c0","44","","FUN_8008901c"
"0x800891ec","FUN_800891ec","48","","FUN_8008901c"
"0x8008921c","FUN_8008921c","36","","FUN_8008901c"
"0x800892f0","FUN_800892f0","684","FUN_8008cd10","FUN_8001d6cc"
"0x8008959c","FUN_8008959c","532","","FUN_8001d6cc"
"0x800897b0","FUN_800897b0","524","","FUN_8001d6cc"
"0x800899bc","FUN_800899bc","456","FUN_8007a998;FUN_8007acb8;FUN_8007b0a4","FUN_8001d6cc"
"0x80089b84","FUN_80089b84","392","","FUN_8001d6cc"
"0x80089d0c","FUN_80089d0c","352","FUN_8007a998;FUN_8007acb8","FUN_8001d6cc"
"0x80089e6c","FUN_80089e6c","760","FUN_8007a998;FUN_8007acb8;FUN_8007b0a4;FUN_8008a164;FUN_8008d9cc;FUN_8008dde0;FUN_800937c4","FUN_8001d6cc"
"0x8008a164","FUN_8008a164","40","","FUN_80089e6c;FUN_8008a18c"
"0x8008a18c","FUN_8008a18c","576","FUN_8007a998;FUN_8007acb8;FUN_8007b0a4;FUN_8008a164;FUN_8008d9cc","FUN_8001d6cc"
"0x8008a3cc","FUN_8008a3cc","400","FUN_80079a20;FUN_80079a84;FUN_8008790c;FUN_8008d420","FUN_8001d6cc"
"0x8008a55c","FUN_8008a55c","1684","FUN_8005b160;FUN_8005f6d0;FUN_8008793c;FUN_8008e228;FUN_8008e3a0;FUN_80091e68","FUN_8001d6cc"
"0x8008ac10","FUN_8008ac10","6264","FUN_80078a6c;FUN_8008c488;FUN_8008c590;FUN_8008c6b8;FUN_8008c770;FUN_8008c82c","FUN_80064b1c"
"0x8008c488","FUN_8008c488","264","","FUN_8008ac10"
"0x8008c590","FUN_8008c590","296","","FUN_8008ac10"
"0x8008c6b8","FUN_8008c6b8","184","","FUN_8008ac10"
"0x8008c770","FUN_8008c770","188","","FUN_8008ac10"
"0x8008c82c","FUN_8008c82c","316","","FUN_8008ac10"
"0x8008c968","FUN_8008c968","240","FUN_8005f6f8;FUN_80078514;FUN_80078564;FUN_80078848;FUN_80078a28;FUN_80080f08;FUN_80091240","FUN_80064b1c"
"0x8008ca58","FUN_8008ca58","504","FUN_8008cc50;FUN_8008cc68","FUN_80036c5c"
"0x8008cc50","FUN_8008cc50","24","","FUN_8008ca58;FUN_8008cd5c;FUN_8008ce10;FUN_8008d08c"
"0x8008cc68","FUN_8008cc68","168","","FUN_8004459c;FUN_8008ca58;FUN_8008f718"
"0x8008cd10","FUN_8008cd10","76","FUN_8008cd5c;FUN_8008ce10;FUN_8008d08c","FUN_800892f0"
"0x8008cd5c","FUN_8008cd5c","180","FUN_8008cc50","FUN_8008cd10"
"0x8008ce10","FUN_8008ce10","432","FUN_8008cc50;FUN_8008cfc0","FUN_8008cd10"
"0x8008cfc0","FUN_8008cfc0","204","","FUN_8008ce10;FUN_8008d08c"
"0x8008d08c","FUN_8008d08c","384","FUN_8008cc50;FUN_8008cfc0","FUN_8008cd10"
"0x8008d20c","FUN_8008d20c","36","","FUN_8001d6cc"
"0x8008d230","FUN_8008d230","36","","FUN_8001d6cc"
"0x8008d254","FUN_8008d254","88","","FUN_8005a194;FUN_8005a638"
"0x8008d2ac","FUN_8008d2ac","52","","FUN_8008d2e0"
"0x8008d2e0","FUN_8008d2e0","92","FUN_8008d2ac;FUN_800937c4","FUN_800347d0;FUN_8005cd38"
"0x8008d33c","FUN_8008d33c","228","","FUN_8002f1e4;FUN_8002fa64;FUN_80031460;FUN_80031e00;FUN_800333ac;FUN_800336b4;FUN_80033ab8;FUN_80033db8;FUN_8003571c;FUN_80035e34;FUN_80036998;FUN_8003a388;FUN_8008d420;FUN_8008d6c0;FUN_8008dde0;FUN_8008e228;FUN_8008e3a0;FUN_8008e768;FUN_8008e914;FUN_8008ea9c"
"0x8008d420","FUN_8008d420","576","FUN_8005f6d0;FUN_8008d33c","FUN_8008a3cc"
"0x8008d660","FUN_8008d660","96","FUN_800796bc;FUN_8008d6c0;FUN_800937c4","FUN_80050fbc"
"0x8008d6c0","FUN_8008d6c0","780","FUN_8005f6d0;FUN_8008d33c","FUN_8001fe70;FUN_80027af0;FUN_80048b44;FUN_800510d8;FUN_8008d660"
"0x8008d9cc","FUN_8008d9cc","152","FUN_8005f6d0","FUN_80089e6c;FUN_8008a18c;FUN_8008dbf8"
"0x8008da64","FUN_8008da64","164","FUN_800937c4","FUN_8008db08;FUN_8008dbf8;FUN_8008e0f8"
"0x8008db08","FUN_8008db08","240","FUN_8001e748;FUN_8007a998;FUN_8008da64","FUN_8004ac9c"
"0x8008dbf8","FUN_8008dbf8","456","FUN_8005f6d0;FUN_8007a998;FUN_8008790c;FUN_8008d9cc;FUN_8008da64;FUN_8008ddc0","FUN_8004ac9c"
"0x8008ddc0","FUN_8008ddc0","32","","FUN_8008dbf8"
"0x8008dde0","FUN_8008dde0","272","FUN_8005f6d0;FUN_8008d33c","FUN_80089e6c"
"0x8008def0","FUN_8008def0","104","","FUN_8008df58"
"0x8008df58","FUN_8008df58","244","FUN_8005f6d0;FUN_8007a998;FUN_8008def0","FUN_80032c90;FUN_80033db8;FUN_8008e04c;FUN_8008e228"
"0x8008e04c","FUN_8008e04c","172","FUN_8005f6d0;FUN_80087a9c;FUN_8008df58;FUN_800937c4",""
"0x8008e0f8","FUN_8008e0f8","304","FUN_8001e748;FUN_8008da64;FUN_8008e228;FUN_8008e3a0",""
"0x8008e228","FUN_8008e228","376","FUN_8005f6d0;FUN_8008d33c;FUN_8008df58","FUN_800325a4;FUN_8008a55c;FUN_8008e0f8"
"0x8008e3a0","FUN_8008e3a0","968","FUN_8005f6d0;FUN_8008d33c;FUN_8008e768;FUN_8008e914","FUN_800325a4;FUN_800347d0;FUN_8005cd38;FUN_8008a55c;FUN_8008e0f8"
"0x8008e768","FUN_8008e768","428","FUN_8005f6d0;FUN_8008d33c","FUN_8008e3a0"
"0x8008e914","FUN_8008e914","392","FUN_8005f6d0;FUN_8008d33c","FUN_8008e3a0"
"0x8008ea9c","FUN_8008ea9c","1084","FUN_8005f6d0;FUN_8008d33c","FUN_80031460;FUN_8005a808;FUN_8005aee8"
"0x8008eed8","FUN_8008eed8","324","FUN_8005f6d0;FUN_80087a9c;FUN_8008f01c","FUN_8001d6cc"
"0x8008f01c","FUN_8008f01c","160","","FUN_8008eed8"
"0x8008f0bc","FUN_8008f0bc","188","FUN_8005f6d0;FUN_8008f178",""
"0x8008f178","FUN_8008f178","132","FUN_8007a998;FUN_8008f1fc;FUN_8008f42c","FUN_8001fe70;FUN_80027af0;FUN_8002aa60;FUN_800347d0;FUN_80048b44;FUN_8004ea64;FUN_80050ea0;FUN_800510d8;FUN_80059f50;FUN_8007e72c;FUN_8008f0bc"
"0x8008f1fc","FUN_8008f1fc","400","FUN_8005f6d0;FUN_8008f38c","FUN_8002f190;FUN_8005c47c;FUN_8008f178"
"0x8008f38c","FUN_8008f38c","160","","FUN_8008f1fc"
"0x8008f42c","FUN_8008f42c","52","","FUN_8008f178"
"0x8008f4b0","FUN_8008f4b0","160","","FUN_8008f550"
"0x8008f550","FUN_8008f550","456","FUN_8005f6d0;FUN_80087a9c;FUN_8008f4b0;FUN_8008f718","FUN_800430fc;FUN_80043c74;FUN_800451dc"
"0x8008f718","FUN_8008f718","612","FUN_8005f6d0;FUN_8008cc68","FUN_8002d774;FUN_80042e44;FUN_80043c74;FUN_800451dc;FUN_8008f550"
"0x8008f97c","FUN_8008f97c","188","FUN_800785d0;FUN_800786e0;FUN_80086f78","FUN_80064b1c"
"0x8008fb90","FUN_8008fb90","580","FUN_8008fdd4;FUN_8008fe00;FUN_8008ff20","FUN_800105c4;FUN_80010a84;FUN_8001d6cc;FUN_8002fd8c;FUN_8003b268;FUN_8003bc04;FUN_8003d7a4;FUN_8003e398;FUN_8003f230;FUN_80040fa8;FUN_80041b34;FUN_80061340;FUN_80061a68;FUN_80062190;FUN_800622c8;FUN_80062dc8;FUN_80063060;FUN_80063520;FUN_80063df4"
"0x8008fdd4","FUN_8008fdd4","44","","FUN_8008fb90"
"0x8008fe00","FUN_8008fe00","288","","FUN_8008fb90"
"0x8008ff20","FUN_8008ff20","332","","FUN_80063df4;FUN_8008fb90;FUN_8009006c"
"0x8009006c","FUN_8009006c","208","FUN_8008ff20","FUN_80063df4"
"0x8009013c","FUN_8009013c","92","","FUN_8001d6cc;FUN_8003bc04;FUN_80062190;FUN_800622c8"
"0x80090198","FUN_80090198","100","","FUN_80090290"
"0x800901fc","FUN_800901fc","148","","FUN_80090290"
"0x80090290","FUN_80090290","492","FUN_80090198;FUN_800901fc","FUN_8003bc04"
"0x8009047c","FUN_8009047c","16","","FUN_800209f0;FUN_8002a814;FUN_800433e0;FUN_8004878c;FUN_800560dc;FUN_8007c008;FUN_8007e72c;FUN_80090740"
"0x8009048c","FUN_8009048c","692","FUN_80078514;FUN_80078564;FUN_80078578;FUN_800785ac;FUN_800785d0;FUN_800786e0;FUN_80078788;FUN_8007882c;FUN_80078848;FUN_80078900;FUN_80078b38;FUN_8008790c",""
"0x80090740","FUN_80090740","356","FUN_8009047c",""
"0x800908a4","FUN_800908a4","852","FUN_80078514;FUN_80078564;FUN_80078578;FUN_800785d0;FUN_800786e0;FUN_80078788;FUN_8007882c;FUN_80078848;FUN_80078900;FUN_80078a28;FUN_80078b38;FUN_80078cf8;FUN_80078d80;FUN_80078dd0;FUN_80078dfc;FUN_80078ea4;FUN_80078f48;FUN_80079050;FUN_800790d4;FUN_800790e0;FUN_80079294;FUN_80087870","FUN_8002496c;FUN_800249e0;FUN_80029950;FUN_8004f5b8;FUN_800508b8;FUN_80050ea0;FUN_800510d8;FUN_80052984;FUN_800566dc;FUN_80058df8;FUN_8005a808;FUN_8005dadc;FUN_80091fd0"
"0x80090bf8","FUN_80090bf8","844","FUN_80078514;FUN_80078564;FUN_800785ac;FUN_800785d0;FUN_800786e0;FUN_80078788;FUN_8007882c;FUN_80078848;FUN_80078900;FUN_80078a28;FUN_80078cf8;FUN_80078d80;FUN_80078dd0;FUN_80078dfc;FUN_80078ea4;FUN_80078f48;FUN_80079050;FUN_800790d4;FUN_800790e0;FUN_80079294;FUN_80087870","FUN_800509f8"
"0x80090f44","FUN_80090f44","576","FUN_8007a998;FUN_8007acb8;FUN_8007b0a4","FUN_8002cd88;FUN_8002d4ec;FUN_8002dea4;FUN_800325a4;FUN_80032c90;FUN_80035878;FUN_800383d0;FUN_80093154"
"0x80091184","FUN_80091184","188","","FUN_80062190;FUN_800622c8"
"0x80091240","FUN_80091240","332","FUN_8009138c","FUN_8003c890;FUN_800509f8;FUN_8008c968"
"0x8009138c","FUN_8009138c","44","","FUN_80091240"
"0x800913b8","FUN_800913b8","216","","FUN_80064b1c"
"0x80091490","FUN_80091490","40","","FUN_80035d94;FUN_80049ef0"
"0x800914b8","FUN_800914b8","140","FUN_80084684;FUN_80091544","FUN_80064b1c"
"0x80091544","FUN_80091544","516","FUN_80041da4;FUN_80078514;FUN_80078564;FUN_800785ac;FUN_8007882c;FUN_80080f08;FUN_80087cac","FUN_800914b8"
"0x80091748","FUN_80091748","108","FUN_800917b4","FUN_800645e0"
"0x800917b4","FUN_800917b4","104","","FUN_80035078;FUN_800645e0;FUN_80091748"
"0x8009181c","FUN_8009181c","1320","FUN_80091d44;FUN_80091d48","FUN_80064b1c"
"0x80091d44","FUN_80091d44","4","","FUN_8009181c"
"0x80091d48","FUN_80091d48","160","","FUN_8009181c"
"0x80091de8","FUN_80091de8","128","FUN_8006ae84;FUN_8006b888","FUN_800645e0"
"0x80091e68","FUN_80091e68","332","","FUN_8001fe70;FUN_80029820;FUN_8002d6cc;FUN_8002eea8;FUN_8002f914;FUN_8003005c;FUN_80031124;FUN_80031460;FUN_800319b4;FUN_80032334;FUN_800325a4;FUN_8003297c;FUN_80035e34;FUN_8003a8cc;FUN_8003adf4;FUN_800429ac;FUN_80044e48;FUN_80049b6c;FUN_8004c80c;FUN_8005a194;FUN_8005a638;FUN_8005a808;FUN_8005aee8;FUN_8005d494;FUN_8005d594;FUN_8005d6d0;FUN_8005d7e4;FUN_8005d874;FUN_8005dadc;FUN_8008a55c;FUN_80091fb4"
"0x80091fb4","FUN_80091fb4","28","FUN_80091e68","FUN_800429ac;FUN_80044e48"
"0x80091fd0","FUN_80091fd0","1832","FUN_80078514;FUN_80078564;FUN_800785ac;FUN_80087a9c;FUN_800908a4;FUN_800926f8","FUN_80064b1c"
"0x800926f8","FUN_800926f8","40","","FUN_80091fd0;FUN_80092720"
"0x80092720","FUN_80092720","740","FUN_80078514;FUN_80078564;FUN_800785ac;FUN_80079a20;FUN_800926f8;FUN_80092a04","FUN_80035878"
"0x80092a04","FUN_80092a04","200","","FUN_80092720"
"0x80092acc","FUN_80092acc","336","FUN_80092c1c","FUN_8002cd88"
"0x80092c1c","FUN_80092c1c","384","FUN_80092d9c","FUN_80092acc"
"0x80092d9c","FUN_80092d9c","116","","FUN_80092c1c"
"0x80092e10","FUN_80092e10","612","FUN_80078514;FUN_80078564;FUN_800785ac;FUN_800785d0;FUN_80078900;FUN_80080f08;FUN_80081b18;FUN_80093074;FUN_80093154","FUN_80064b1c"
"0x80093074","FUN_80093074","224","","FUN_8002d320;FUN_8002ef8c;FUN_80092e10;FUN_8009323c"
"0x80093154","FUN_80093154","232","FUN_80078564;FUN_80078578;FUN_800785d0;FUN_80078900;FUN_80078b38;FUN_80087cac;FUN_80090f44","FUN_80092e10"
"0x8009323c","FUN_8009323c","352","FUN_80078514;FUN_80078564;FUN_800785ac;FUN_800785d0;FUN_80078900;FUN_80078a28;FUN_80086f78;FUN_80093074","FUN_8002eea8"
"0x8009339c","FUN_8009339c","296","","FUN_8009350c;FUN_80093528"
"0x800934c4","FUN_800934c4","40","FUN_8009350c","FUN_800937c4"
"0x800934ec","FUN_800934ec","32","FUN_8009350c","FUN_800937c4"
"0x8009350c","FUN_8009350c","28","FUN_8009339c;FUN_8009355c","FUN_800934c4;FUN_800934ec"
"0x80093528","FUN_80093528","52","FUN_80072650;FUN_8009339c","FUN_80093dcc"
"0x8009355c","FUN_8009355c","152","FUN_80071940;FUN_800935f4","FUN_8009350c"
"0x800935f4","FUN_800935f4","76","FUN_80093640","FUN_8009355c"
"0x80093640","FUN_80093640","108","FUN_8007304c;FUN_800936ac","FUN_800935f4;FUN_80093d90"
"0x800936ac","FUN_800936ac","40","","FUN_80062d34;FUN_80093640;FUN_800936d4;FUN_8009373c"
"0x800936d4","FUN_800936d4","104","FUN_80071798;FUN_80072650;FUN_800936ac","FUN_800937c4;FUN_80093dcc;FUN_80094044"
"0x8009373c","FUN_8009373c","112","FUN_80070ab0;FUN_800936ac","FUN_800937c4;FUN_80093dcc"
"0x800937ac","FUN_800937ac","24","FUN_8007261c","FUN_80093dcc"
"0x800937c4","FUN_800937c4","1404","FUN_8005f6f8;FUN_80079a20;FUN_80079a84;FUN_800934c4;FUN_800934ec;FUN_800936d4;FUN_8009373c","FUN_800172d4;FUN_8001763c;FUN_800199f0;FUN_8001fe70;FUN_800209f0;FUN_80027af0;FUN_80027fac;FUN_80028f60;FUN_8002b09c;FUN_80033db8;FUN_800347d0;FUN_80035e34;FUN_80039690;FUN_80039794;FUN_80039a00;FUN_80039ae0;FUN_80039b94;FUN_8003a8cc;FUN_8003adf4;FUN_8003bc04;FUN_8003d7a4;FUN_8003e398;FUN_8003fdf4;FUN_80040fa8;FUN_80041618;FUN_80041710;FUN_80042e44;FUN_8004326c;FUN_800436a0;FUN_80043c74;FUN_80044818;FUN_80044908;FUN_800451dc;FUN_80048b44;FUN_8004a3d8;FUN_8004ac9c;FUN_8004ba6c;FUN_8004c184;FUN_8004ea64;FUN_8004ef18;FUN_8004f214;FUN_8004f5b8;FUN_80050028;FUN_80050578;FUN_80050ea0;FUN_800510d8;FUN_80051468;FUN_80056044;FUN_800560a0;FUN_8005733c;FUN_80058678;FUN_80058b14;FUN_800598f8;FUN_80059d08;FUN_8005a194;FUN_8005a638;FUN_8005a808;FUN_8005aee8;FUN_8005c0f8;FUN_8005c47c;FUN_8005c9e8;FUN_8005cd38;FUN_80061a68;FUN_800622c8;FUN_80063df4;FUN_80064b1c;FUN_8007e1fc;FUN_8007ef48;FUN_8007f580;FUN_80084c44;FUN_80089e6c;FUN_8008d2e0;FUN_8008d660;FUN_8008da64;FUN_8008e04c"
"0x80093d40","FUN_80093d40","64","FUN_80071974;FUN_80071ae4","FUN_800105c4;FUN_8003bc04;FUN_8004ac9c;FUN_8006210c"
"0x80093d80","FUN_80093d80","16","","FUN_800105c4;FUN_80010a84;FUN_800940f0"
"0x80093d90","FUN_80093d90","60","FUN_80071798;FUN_80093640","FUN_80062cf4"
"0x80093dcc","FUN_80093dcc","268","FUN_80093528;FUN_800936d4;FUN_8009373c;FUN_800937ac;FUN_80093ed8","FUN_80039690;FUN_80062190;FUN_800622c8"
"0x80093ed8","FUN_80093ed8","364","FUN_80079a20;FUN_80079a84","FUN_80093dcc"
"0x80094044","FUN_80094044","172","FUN_800936d4","FUN_8001286c;FUN_80017fc8;FUN_8001bc10;FUN_8001bcbc;FUN_80043c74;FUN_8004ac9c"
"0x800940f0","FUN_800940f0","56","FUN_80093d80","FUN_800105c4;FUN_80010a84;FUN_8003bc04;FUN_8006210c"
"0x80094128","FUN_80094128","44","","FUN_80010064"
