final_psx_address,beta_psx_address,repo_function,file,line,markers,comment,mapping_status,ghidra_entry,ghidra_name,body_size,called_functions,callers,rename_candidate
0x8005d7e4,0x8005d368,ControlColouredLight,GAME/OBJLIGHT.C,85,<;F,"5D368(<), 5D7E4 (F)",mapped,0x8005d7e4,FUN_8005d7e4,144,FUN_8005fa4c;FUN_80091e68,,yes
0x8005d874,0x8005d3f8,ControlElectricalLight,GAME/OBJLIGHT.C,104,,"5D3F8, 5D874",mapped,0x8005d874,FUN_8005d874,616,FUN_800560a0;FUN_8005f6d0;FUN_8005fa4c;FUN_80091e68,,yes
0x8005dadc,0x8005d660,ControlBlinker,GAME/OBJLIGHT.C,109,<;F,"5D660(<), 5DADC (F)",mapped,0x8005dadc,FUN_8005dadc,236,FUN_8005fa4c;FUN_800908a4;FUN_80091e68,,yes
0x8005dbc8,0x8005d74c,phd_InitWindow,SPEC_PSX/3D_GEN.C,20,<;<;F,"5D74C(<), 5DBC8(<) (F)",mapped,0x8005dbc8,FUN_8005dbc8,176,FUN_8006d3b4;FUN_8006d3d4,FUN_800105c4;FUN_80010a84,yes
0x8005dbc8,0x8005d74c,phd_InitWindow,SPEC_PSXPC/3D_GEN.C,21,F,"5D74C, 5DBC8 (F)",mapped,0x8005dbc8,FUN_8005dbc8,176,FUN_8006d3b4;FUN_8006d3d4,FUN_800105c4;FUN_80010a84,yes
0x8005dbc8,0x8005d74c,phd_InitWindow,SPEC_PSXPC_N/3D_GEN.C,20,<;<;F,"5D74C(<), 5DBC8(<) (F)",mapped,0x8005dbc8,FUN_8005dbc8,176,FUN_8006d3b4;FUN_8006d3d4,FUN_800105c4;FUN_80010a84,yes
0x8005dc78,0x8005d7fc,CDDA_SetVolume,SPEC_PSX/CD.C,73,<;<;F;*;D,"5D7FC(<), 5DC78(<) (F) (*) (D)",mapped,0x8005dc78,FUN_8005dc78,60,FUN_80071414,FUN_8005e240,yes
0x8005dc78,0x8005d7fc,CDDA_SetVolume,SPEC_PSXPC/CD.C,65,<;<,"5D7FC(<), 5DC78(<)",mapped,0x8005dc78,FUN_8005dc78,60,FUN_80071414,FUN_8005e240,yes
0x8005dc78,0x8005d7fc,CDDA_SetVolume,SPEC_PSXPC_N/CD.C,77,<;<;F;*;D,"5D7FC(<), 5DC78(<) (F) (*) (D)",mapped,0x8005dc78,FUN_8005dc78,60,FUN_80071414,FUN_8005e240,yes
0x8005dcb4,0x8005d838,XAReplay,SPEC_PSX/CD.C,87,<;<;F;*;D,"5D838(<), 5DCB4(<) (F) (*) (D)",mapped,0x8005dcb4,FUN_8005dcb4,76,FUN_8006915c;FUN_800692fc,,yes
0x8005dcb4,0x8005d838,XAReplay,SPEC_PSXPC/CD.C,70,<;<,"5D838(<), 5DCB4(<)",mapped,0x8005dcb4,FUN_8005dcb4,76,FUN_8006915c;FUN_800692fc,,yes
0x8005dcb4,0x8005d838,XAReplay,SPEC_PSXPC_N/CD.C,91,<;<;F;*;D,"5D838(<), 5DCB4(<) (F) (*) (D)",mapped,0x8005dcb4,FUN_8005dcb4,76,FUN_8006915c;FUN_800692fc,,yes
0x8005dd00,0x8005d884,cbvsync,SPEC_PSX/CD.C,101,<;<;F,"5D884(<), 5DD00(<) (F)",repo_only,,,,,,
0x8005dd00,0x8005d884,cbvsync,SPEC_PSXPC/CD.C,86,<;<,"5D884(<), 5DD00(<)",repo_only,,,,,,
0x8005dd00,0x8005d884,cbvsync,SPEC_PSXPC_N/CD.C,105,<;<;F,"5D884(<), 5DD00(<) (F)",repo_only,,,,,,
0x8005dd40,0x8005dd40,S_CDRestart,SPEC_PSX/CD.C,317,<;F;*,5DD40(<) (F) (*),repo_only,,,,,,
0x8005dd40,0x8005dd40,S_CDRestart,SPEC_PSXPC/CD.C,299,<;F;*,5DD40(<) (F) (*),repo_only,,,,,,
0x8005dd40,0x8005dd40,S_CDRestart,SPEC_PSXPC_N/CD.C,323,<;F;*,5DD40(<) (F) (*),repo_only,,,,,,
0x8005dfb0,0x8005dfb0,GPU_UsePolygonBuffers,SPEC_PSX/GPU.C,37,<,"5DFB0(<),",repo_only,,,,,,
0x8005dfb0,0x8005dfb0,GPU_UsePolygonBuffers,SPEC_PSXPC/GPU.C,36,<,"5DFB0(<),",repo_only,,,,,,
0x8005dfb0,0x8005dfb0,GPU_UsePolygonBuffers,SPEC_PSXPC_N/GPU.C,44,<,"5DFB0(<),",repo_only,,,,,,
0x8005e08c,0x8005dc10,S_CDPlay,SPEC_PSX/CD.C,261,<;<;F;*;D,"5DC10(<), 5E08C(<) (F) (*) (D)",mapped,0x8005e08c,FUN_8005e08c,192,FUN_8005e650;FUN_8006956c;FUN_8006a1fc,FUN_800105c4;FUN_80010a84;FUN_8001fd28;FUN_8002c6ec;FUN_80032d9c;FUN_80035e34;FUN_80039fd8;FUN_8003a024;FUN_8003a074;FUN_8003a0c4;FUN_8003a114;FUN_8003a164;FUN_8003a1b4;FUN_8003a204;FUN_8003a254;FUN_8003a2a4;FUN_8003a2f0;FUN_8003a33c;FUN_80040304;FUN_80051468;FUN_8005e1f4,yes
0x8005e08c,0x8005dc10,S_CDPlay,SPEC_PSXPC/CD.C,245,<;<;F,"5DC10(<), 5E08C(<) (F)",mapped,0x8005e08c,FUN_8005e08c,192,FUN_8005e650;FUN_8006956c;FUN_8006a1fc,FUN_800105c4;FUN_80010a84;FUN_8001fd28;FUN_8002c6ec;FUN_80032d9c;FUN_80035e34;FUN_80039fd8;FUN_8003a024;FUN_8003a074;FUN_8003a0c4;FUN_8003a114;FUN_8003a164;FUN_8003a1b4;FUN_8003a204;FUN_8003a254;FUN_8003a2a4;FUN_8003a2f0;FUN_8003a33c;FUN_80040304;FUN_80051468;FUN_8005e1f4,yes
0x8005e08c,0x8005dc10,S_CDPlay,SPEC_PSXPC_N/CD.C,267,<;<;F;*;D,"5DC10(<), 5E08C(<) (F) (*) (D)",mapped,0x8005e08c,FUN_8005e08c,192,FUN_8005e650;FUN_8006956c;FUN_8006a1fc,FUN_800105c4;FUN_80010a84;FUN_8001fd28;FUN_8002c6ec;FUN_80032d9c;FUN_80035e34;FUN_80039fd8;FUN_8003a024;FUN_8003a074;FUN_8003a0c4;FUN_8003a114;FUN_8003a164;FUN_8003a1b4;FUN_8003a204;FUN_8003a254;FUN_8003a2a4;FUN_8003a2f0;FUN_8003a33c;FUN_80040304;FUN_80051468;FUN_8005e1f4,yes
0x8005e14c,0x8005dcd0,S_CDStop,SPEC_PSX/CD.C,294,<;<;F;*;D,"5DCD0(<), 5E14C(<) (F) (*) (D)",mapped,0x8005e14c,FUN_8005e14c,68,FUN_8005e650;FUN_8006956c,FUN_800105c4;FUN_80010a84;FUN_8002c6ec;FUN_8004ac9c,yes
0x8005e14c,0x8005dcd0,S_CDStop,SPEC_PSXPC/CD.C,278,<;<;F;*,"5DCD0(<), 5E14C(<) (F) (*)",mapped,0x8005e14c,FUN_8005e14c,68,FUN_8005e650;FUN_8006956c,FUN_800105c4;FUN_80010a84;FUN_8002c6ec;FUN_8004ac9c,yes
0x8005e14c,0x8005dcd0,S_CDStop,SPEC_PSXPC_N/CD.C,300,<;<;F;*;D,"5DCD0(<), 5E14C(<) (F) (*) (D)",mapped,0x8005e14c,FUN_8005e14c,68,FUN_8005e650;FUN_8006956c,FUN_800105c4;FUN_80010a84;FUN_8002c6ec;FUN_8004ac9c,yes
0x8005e190,0x8005dd14,S_CDPause,SPEC_PSX/CD.C,307,<;<;F;*;D,"5DD14(<), 5E190(<) (F) (*) (D)",mapped,0x8005e190,FUN_8005e190,44,FUN_80069438,FUN_8003bc04;FUN_8006210c,yes
0x8005e190,0x8005dd14,S_CDPause,SPEC_PSXPC/CD.C,289,<;<;F;*,"5DD14(<), 5E190(<) (F) (*)",mapped,0x8005e190,FUN_8005e190,44,FUN_80069438,FUN_8003bc04;FUN_8006210c,yes
0x8005e190,0x8005dd14,S_CDPause,SPEC_PSXPC_N/CD.C,313,<;<;F;*;D,"5DD14(<), 5E190(<) (F) (*) (D)",mapped,0x8005e190,FUN_8005e190,44,FUN_80069438,FUN_8003bc04;FUN_8006210c,yes
0x8005e1b4,0x8005e1b4,do_gfx_debug_mode,SPEC_PSX/GPU.C,122,<;F,5E1B4(<) ? (F),repo_only,,,,,,
0x8005e1b4,0x8005e1b4,do_gfx_debug_mode,SPEC_PSXPC_N/GPU.C,138,<;F,5E1B4(<) ? (F),repo_only,,,,,,
0x8005e1f4,0x8005dd78,S_StartSyncedAudio,SPEC_PSX/CD.C,327,<;<;F;*;D,"5DD78(<), 5E1F4(<) (F) (*) (D)",mapped,0x8005e1f4,FUN_8005e1f4,76,FUN_8005e08c;FUN_8006a1fc,FUN_8002c6ec,yes
0x8005e1f4,0x8005dd78,S_StartSyncedAudio,SPEC_PSXPC/CD.C,309,<;<;F;*,"5DD78(<), 5E1F4(<) (F) (*)",mapped,0x8005e1f4,FUN_8005e1f4,76,FUN_8005e08c;FUN_8006a1fc,FUN_8002c6ec,yes
0x8005e1f4,0x8005dd78,S_StartSyncedAudio,SPEC_PSXPC_N/CD.C,333,<;<;F;*;D,"5DD78(<), 5E1F4(<) (F) (*) (D)",mapped,0x8005e1f4,FUN_8005e1f4,76,FUN_8005e08c;FUN_8006a1fc,FUN_8002c6ec,yes
0x8005e240,0x8005ddc4,CDDA_SetMasterVolume,SPEC_PSX/CD.C,340,<;<;F;*;D,"5DDC4(<), 5E240(<) (F) (*) (D)",mapped,0x8005e240,FUN_8005e240,36,FUN_8005dc78,FUN_80010064;FUN_80027fac,yes
0x8005e240,0x8005ddc4,CDDA_SetMasterVolume,SPEC_PSXPC/CD.C,322,<;<;F,"5DDC4(<), 5E240(<) (F)",mapped,0x8005e240,FUN_8005e240,36,FUN_8005dc78,FUN_80010064;FUN_80027fac,yes
0x8005e240,0x8005ddc4,CDDA_SetMasterVolume,SPEC_PSXPC_N/CD.C,348,<;<;F;*;D,"5DDC4(<), 5E240(<) (F) (*) (D)",mapped,0x8005e240,FUN_8005e240,36,FUN_8005dc78,FUN_80010064;FUN_80027fac,yes
0x8005e264,0x8005dde8,InitNewCDSystem,SPEC_PSX/CD.C,346,<;<;F;*;D;ND,"5DDE8(<), 5E264(<) (F) (*) (D) (ND)",mapped,0x8005e264,FUN_8005e264,348,FUN_8005e650;FUN_8005e708;FUN_8005f6ac;FUN_80065c74;FUN_80066270;FUN_800662f0;FUN_8006956c;FUN_80069c4c;FUN_80069de8;FUN_8006a1fc,FUN_80010064,yes
0x8005e264,0x8005dde8,InitNewCDSystem,SPEC_PSXPC/CD.C,328,<;F,"5DDE8, 5E264(<) (F)",mapped,0x8005e264,FUN_8005e264,348,FUN_8005e650;FUN_8005e708;FUN_8005f6ac;FUN_80065c74;FUN_80066270;FUN_800662f0;FUN_8006956c;FUN_80069c4c;FUN_80069de8;FUN_8006a1fc,FUN_80010064,yes
0x8005e264,0x8005dde8,InitNewCDSystem,SPEC_PSXPC_N/CD.C,354,<;<;F;*;D;ND,"5DDE8(<), 5E264(<) (F) (*) (D) (ND)",mapped,0x8005e264,FUN_8005e264,348,FUN_8005e650;FUN_8005e708;FUN_8005f6ac;FUN_80065c74;FUN_80066270;FUN_800662f0;FUN_8006956c;FUN_80069c4c;FUN_80069de8;FUN_8006a1fc,FUN_80010064,yes
0x8005e3c0,0x8005e3c0,DEL_CDFS_OpenFile,SPEC_PSX/CD.C,439,<;F;D,"*, 5E3C0(<) (F) (D)",mapped,0x8005e3c0,FUN_8005e3c0,84,FUN_8005e650,FUN_8002dab8;FUN_80060d54;FUN_80060dec,yes
0x8005e3c0,0x8005e3c0,DEL_CDFS_OpenFile,SPEC_PSXPC/CD.C,422,<;F,"*, 5E3C0(<) (F)",mapped,0x8005e3c0,FUN_8005e3c0,84,FUN_8005e650,FUN_8002dab8;FUN_80060d54;FUN_80060dec,yes
0x8005e3c0,0x8005e3c0,DEL_CDFS_OpenFile,SPEC_PSXPC_N/CD.C,449,<;F;D,"*, 5E3C0(<) (F) (D)",mapped,0x8005e3c0,FUN_8005e3c0,84,FUN_8005e650,FUN_8002dab8;FUN_80060d54;FUN_80060dec,yes
0x8005e414,0x8005e414,DEL_CDFS_Read,SPEC_PSX/CD.C,456,<;F;*;D,"*, 5E414(<) (F) (*) (D)",mapped,0x8005e414,FUN_8005e414,312,FUN_8005e650;FUN_8005f6ac;FUN_8006915c;FUN_8006956c;FUN_80069c4c;FUN_80069de8;FUN_8006a1fc,FUN_8002dab8;FUN_8005e5d8;FUN_80060d20;FUN_80060d54;FUN_80060dec,yes
0x8005e414,0x8005e414,DEL_CDFS_Read,SPEC_PSXPC/CD.C,439,<;F;*,"*, 5E414(<) (F) (*)",mapped,0x8005e414,FUN_8005e414,312,FUN_8005e650;FUN_8005f6ac;FUN_8006915c;FUN_8006956c;FUN_80069c4c;FUN_80069de8;FUN_8006a1fc,FUN_8002dab8;FUN_8005e5d8;FUN_80060d20;FUN_80060d54;FUN_80060dec,yes
0x8005e414,0x8005e414,DEL_CDFS_Read,SPEC_PSXPC_N/CD.C,466,<;F;*,"*, 5E414(<) (F) (*)",mapped,0x8005e414,FUN_8005e414,312,FUN_8005e650;FUN_8005f6ac;FUN_8006915c;FUN_8006956c;FUN_80069c4c;FUN_80069de8;FUN_8006a1fc,FUN_8002dab8;FUN_8005e5d8;FUN_80060d20;FUN_80060d54;FUN_80060dec,yes
0x8005e448,0x8005e448,GPU_FlipStory,SPEC_PSX/GPU.C,288,<;F,"5E448(<), * (F)",repo_only,,,,,,
0x8005e448,0x8005e448,GPU_FlipStory,SPEC_PSXPC/GPU.C,284,<;F,"5E448(<), * (F)",repo_only,,,,,,
0x8005e448,0x8005e448,GPU_FlipStory,SPEC_PSXPC_N/GPU.C,304,<;F,"5E448(<), * (F)",repo_only,,,,,,
0x8005e54c,0x8005e54c,DEL_CDFS_Seek,SPEC_PSX/CD.C,513,<;F;*;D,"*, 5E54C(<) (F) (*) (D)",mapped,0x8005e54c,FUN_8005e54c,24,,FUN_8002dab8;FUN_80060dec,yes
0x8005e54c,0x8005e54c,DEL_CDFS_Seek,SPEC_PSXPC/CD.C,484,<;F;*,"*, 5E54C(<) (F) (*)",mapped,0x8005e54c,FUN_8005e54c,24,,FUN_8002dab8;FUN_80060dec,yes
0x8005e54c,0x8005e54c,DEL_CDFS_Seek,SPEC_PSXPC_N/CD.C,531,<;F;*;D,"*, 5E54C(<) (F) (*) (D)",mapped,0x8005e54c,FUN_8005e54c,24,,FUN_8002dab8;FUN_80060dec,yes
0x8005e564,0x8005e564,FRIG_CD_POS_TO_CUR,SPEC_PSX/CD.C,524,<;F;*,"*, 5E564(<) (F) (*)",repo_only,,,,,,
0x8005e564,0x8005e564,FRIG_CD_POS_TO_CUR,SPEC_PSXPC/CD.C,495,<;F;*,"*, 5E564(<) (F) (*)",repo_only,,,,,,
0x8005e564,0x8005e564,FRIG_CD_POS_TO_CUR,SPEC_PSXPC_N/CD.C,542,<;F;*,"*, 5E564(<) (F) (*)",repo_only,,,,,,
0x8005e578,0x8005e60c,FILE_Length,SPEC_PSX/FILE.C,55,<;<;F;*;*;D;D,"5E60C(<), 5E578(<) (F) (*) (*) (D) (D)",mapped,0x8005e578,FUN_8005e578,96,FUN_8005e650;FUN_80065c74;FUN_800662f0,FUN_800102b0,yes
0x8005e578,0x8005e60c,FILE_Length,SPEC_PSXPC/FILE.C,49,<;F;*,"5E60C, 5E578(<) (F) (*) (?)",mapped,0x8005e578,FUN_8005e578,96,FUN_8005e650;FUN_80065c74;FUN_800662f0,FUN_800102b0,yes
0x8005e578,0x8005e60c,FILE_Length,SPEC_PSXPC_N/FILE.C,60,<;<;F;*;*;D;D,"5E60C(<), 5E578(<) (F) (*) (*) (D) (D)",mapped,0x8005e578,FUN_8005e578,96,FUN_8005e650;FUN_80065c74;FUN_800662f0,FUN_800102b0,yes
0x8005e5d8,0x8005e528,FILE_Load,SPEC_PSX/FILE.C,12,<;<;F;*;*;D;D,"5E528(<), 5E5D8(<) (F) (*) (*) (D) (D)",mapped,0x8005e5d8,FUN_8005e5d8,120,FUN_8005e414;FUN_8005e650;FUN_80065c74;FUN_80066270;FUN_800662f0,FUN_800102b0,yes
0x8005e5d8,0x8005e528,FILE_Load,SPEC_PSXPC/FILE.C,8,<;F;*,"5E528, 5E5D8(<) (F) (*) (?)",mapped,0x8005e5d8,FUN_8005e5d8,120,FUN_8005e414;FUN_8005e650;FUN_80065c74;FUN_80066270;FUN_800662f0,FUN_800102b0,yes
0x8005e5d8,0x8005e528,FILE_Load,SPEC_PSXPC_N/FILE.C,17,<;<;F;*;*;D;D,"5E528(<), 5E5D8(<) (F) (*) (*) (D) (D)",mapped,0x8005e5d8,FUN_8005e5d8,120,FUN_8005e414;FUN_8005e650;FUN_80065c74;FUN_80066270;FUN_800662f0,FUN_800102b0,yes
0x8005e650,0x8005deb0,DEL_ChangeCDMode,SPEC_PSX/CD.C,389,<;F;*;D,"5DEB0(<), 5E650 (F) (*) (D)",mapped,0x8005e650,FUN_8005e650,184,FUN_8006956c;FUN_8006a1fc,FUN_8005e08c;FUN_8005e14c;FUN_8005e264;FUN_8005e3c0;FUN_8005e414;FUN_8005e578;FUN_8005e5d8;FUN_8005ec3c,yes
0x8005e650,0x8005deb0,DEL_ChangeCDMode,SPEC_PSXPC/CD.C,364,<;F;*,"5DEB0(<), 5E650 (F) (*)",mapped,0x8005e650,FUN_8005e650,184,FUN_8006956c;FUN_8006a1fc,FUN_8005e08c;FUN_8005e14c;FUN_8005e264;FUN_8005e3c0;FUN_8005e414;FUN_8005e578;FUN_8005e5d8;FUN_8005ec3c,yes
0x8005e650,0x8005deb0,DEL_ChangeCDMode,SPEC_PSXPC_N/CD.C,399,<;F;*;D,"5DEB0(<), 5E650 (F) (*) (D)",mapped,0x8005e650,FUN_8005e650,184,FUN_8006956c;FUN_8006a1fc,FUN_8005e08c;FUN_8005e14c;FUN_8005e264;FUN_8005e3c0;FUN_8005e414;FUN_8005e578;FUN_8005e5d8;FUN_8005ec3c,yes
0x8005e6a8,0x8005e6a8,FILE_Read,SPEC_PSX/FILE.C,99,<;F;*;D,"5E6A8(<), ? (F) (*) (D)",repo_only,,,,,,
0x8005e6a8,0x8005e6a8,FILE_Read,SPEC_PSXPC/FILE.C,73,<;F,"5E6A8(<), ? (F)",repo_only,,,,,,
0x8005e6a8,0x8005e6a8,FILE_Read,SPEC_PSXPC_N/FILE.C,104,<;F;*;D,"5E6A8(<), ? (F) (*) (D)",repo_only,,,,,,
0x8005e7a0,0x8005e7a0,S_PlayFMV,SPEC_PSX/MOVIE.C,6,<,"*, (<)5E7A0",mapped,0x8005e7a0,FUN_8005e7a0,1088,FUN_8002d430;FUN_8002d454;FUN_8005ebe0;FUN_8005ec3c;FUN_8005edfc;FUN_8005ef84;FUN_8005f018;FUN_8005f060;FUN_8005f160;FUN_8005f4f8;FUN_8005f544;FUN_8005f5c8;FUN_8006038c;FUN_800656f0;FUN_80066d70;FUN_80066e7c;FUN_8006915c;FUN_8006956c;FUN_8006a1fc;FUN_8006af3c;FUN_8006b440;FUN_8006d508;FUN_8006d584;FUN_8006d5a4,FUN_800105c4;FUN_80010a84;FUN_80010fd8,yes
0x8005e7a0,0x8005e7a0,S_PlayFMV,SPEC_PSXPC/MOVIE.C,5,<,"*, (<)5E7A0",mapped,0x8005e7a0,FUN_8005e7a0,1088,FUN_8002d430;FUN_8002d454;FUN_8005ebe0;FUN_8005ec3c;FUN_8005edfc;FUN_8005ef84;FUN_8005f018;FUN_8005f060;FUN_8005f160;FUN_8005f4f8;FUN_8005f544;FUN_8005f5c8;FUN_8006038c;FUN_800656f0;FUN_80066d70;FUN_80066e7c;FUN_8006915c;FUN_8006956c;FUN_8006a1fc;FUN_8006af3c;FUN_8006b440;FUN_8006d508;FUN_8006d584;FUN_8006d5a4,FUN_800105c4;FUN_80010a84;FUN_80010fd8,yes
0x8005e7a0,0x8005e7a0,S_PlayFMV,SPEC_PSXPC_N/MOVIE.C,6,<,"*, (<)5E7A0",mapped,0x8005e7a0,FUN_8005e7a0,1088,FUN_8002d430;FUN_8002d454;FUN_8005ebe0;FUN_8005ec3c;FUN_8005edfc;FUN_8005ef84;FUN_8005f018;FUN_8005f060;FUN_8005f160;FUN_8005f4f8;FUN_8005f544;FUN_8005f5c8;FUN_8006038c;FUN_800656f0;FUN_80066d70;FUN_80066e7c;FUN_8006915c;FUN_8006956c;FUN_8006a1fc;FUN_8006af3c;FUN_8006b440;FUN_8006d508;FUN_8006d584;FUN_8006d5a4,FUN_800105c4;FUN_80010a84;FUN_80010fd8,yes
0x8005e894,0x8005e894,show_game_malloc_totals,SPEC_PSX/MALLOC.C,96,<;F;*;D;ND,"5E894(<), * (F) (*) (D) (ND)",repo_only,,,,,,
0x8005e894,0x8005e894,show_game_malloc_totals,SPEC_PSXPC/MALLOC.C,98,<;F;*,"5E894(<), * (F) (*)",repo_only,,,,,,
0x8005e894,0x8005e894,show_game_malloc_totals,SPEC_PSXPC_N/MALLOC.C,96,<;F;*,"5E894(<), * (F) (*)",repo_only,,,,,,
0x8005e964,0x8005e964,S_LongMemCpy,SPEC_PSXPC/MISC.C,52,<;F,"5E964(<), ? (F)",repo_only,,,,,,
0x8005e964,0x8005e964,S_LongMemCpy,SPEC_PSXPC_N/MISC.C,66,<;F,"5E964(<), ? (F)",repo_only,,,,,,
0x8005edf8,0x8005edf8,DrawF4,SPEC_PSXPC/MISC.C,75,,5EDF8,repo_only,,,,,,
0x8005edf8,0x8005edf8,DrawF4,SPEC_PSXPC_N/MISC.C,89,,5EDF8,repo_only,,,,,,
0x8005eecc,0x8005eecc,DrawLineH,SPEC_PSXPC/MISC.C,85,<,5EECC(<),repo_only,,,,,,
0x8005eecc,0x8005eecc,DrawLineH,SPEC_PSXPC_N/MISC.C,127,<,5EECC(<),repo_only,,,,,,
0x8005ef84,0x8005ef84,DrawLineV,SPEC_PSXPC/MISC.C,90,<,"5EF84(<),",mapped,0x8005ef84,FUN_8005ef84,148,,FUN_8005e7a0,yes
0x8005ef84,0x8005ef84,DrawLineV,SPEC_PSXPC_N/MISC.C,170,<,"5EF84(<),",mapped,0x8005ef84,FUN_8005ef84,148,,FUN_8005e7a0,yes
0x8005f160,0x8005f160,FMV_InitialiseVRAM,SPEC_PSX/MOVIE.C,296,<;F,"*, 5F160(<) (F)",mapped,0x8005f160,FUN_8005f160,104,FUN_8006b144;FUN_8006b174,FUN_8005e7a0,yes
0x8005f160,0x8005f160,FMV_InitialiseVRAM,SPEC_PSXPC/MOVIE.C,65,<;F,"*, 5F160(<) (F)",mapped,0x8005f160,FUN_8005f160,104,FUN_8006b144;FUN_8006b174,FUN_8005e7a0,yes
0x8005f160,0x8005f160,FMV_InitialiseVRAM,SPEC_PSXPC_N/MOVIE.C,71,<;F,"*, 5F160(<) (F)",mapped,0x8005f160,FUN_8005f160,104,FUN_8006b144;FUN_8006b174,FUN_8005e7a0,yes
0x8005f1c8,0x8005df68,GPU_UseOrderingTables,SPEC_PSX/GPU.C,27,<;<,"5DF68(<), 5F1C8(<)",mapped,0x8005f1c8,FUN_8005f1c8,72,,FUN_80010064;FUN_80060dec;FUN_80060fb4,yes
0x8005f1c8,0x8005df68,GPU_UseOrderingTables,SPEC_PSXPC/GPU.C,25,<;<,"5DF68(<), 5F1C8(<)",mapped,0x8005f1c8,FUN_8005f1c8,72,,FUN_80010064;FUN_80060dec;FUN_80060fb4,yes
0x8005f1c8,0x8005df68,GPU_UseOrderingTables,SPEC_PSXPC_N/GPU.C,32,<;<;D;ND,"5DF68(<), 5F1C8(<) (D) (ND)",mapped,0x8005f1c8,FUN_8005f1c8,72,,FUN_80010064;FUN_80060dec;FUN_80060fb4,yes
0x8005f23c,0x8005dfdc,GPU_EndScene,SPEC_PSX/GPU.C,45,<;<;F,"5DFDC(<), 5F23C(<) (F)",mapped,0x8005f23c,FUN_8005f23c,40,FUN_80088d08,FUN_8003bc04;FUN_80062190;FUN_800622c8;FUN_800645e0,yes
0x8005f23c,0x8005dfdc,GPU_EndScene,SPEC_PSXPC/GPU.C,44,<;<;F,"5DFDC(<), 5F23C(<) (F)",mapped,0x8005f23c,FUN_8005f23c,40,FUN_80088d08,FUN_8003bc04;FUN_80062190;FUN_800622c8;FUN_800645e0,yes
0x8005f23c,0x8005dfdc,GPU_EndScene,SPEC_PSXPC_N/GPU.C,52,<;<;F,"5DFDC(<), 5F23C(<) (F)",mapped,0x8005f23c,FUN_8005f23c,40,FUN_80088d08,FUN_8003bc04;FUN_80062190;FUN_800622c8;FUN_800645e0,yes
0x8005f264,0x8005e078,GPU_FlipNoIdle,SPEC_PSX/GPU.C,71,<;<;F,"5E078(<), 5F264(<) (F)",mapped,0x8005f264,FUN_8005f264,236,FUN_8006a1fc;FUN_8006b144;FUN_8006b3a0;FUN_8006b440,FUN_80061320,yes
0x8005f264,0x8005e078,GPU_FlipNoIdle,SPEC_PSXPC/GPU.C,73,<;<,"5E078(<), 5F264(<)",mapped,0x8005f264,FUN_8005f264,236,FUN_8006a1fc;FUN_8006b144;FUN_8006b3a0;FUN_8006b440,FUN_80061320,yes
0x8005f264,0x8005e078,GPU_FlipNoIdle,SPEC_PSXPC_N/GPU.C,82,<;<;F,"5E078(<), 5F264(<) (F)",mapped,0x8005f264,FUN_8005f264,236,FUN_8006a1fc;FUN_8006b144;FUN_8006b3a0;FUN_8006b440,FUN_80061320,yes
0x8005f34c,0x8005f34c,GPU_GetScreenPosition,SPEC_PSXPC/MISC.C,264,,"5F34C, ?",repo_only,,,,,,
0x8005f34c,0x8005f34c,GPU_GetScreenPosition,SPEC_PSXPC_N/MISC.C,358,*;F;D;ND,"5F34C, ? (*) (F) (D) (ND)",repo_only,,,,,,
0x8005f430,0x8005e6d4,RelocateModule,SPEC_PSX/FILE.C,106,<;<;F;*,"5E6D4(<), 5F430(<) (F) (*)",mapped,0x8005f430,FUN_8005f430,200,,FUN_80060d54,yes
0x8005f430,0x8005e6d4,RelocateModule,SPEC_PSXPC/FILE.C,78,<;<;F,"5E6D4(<), 5F430(<) (F)",mapped,0x8005f430,FUN_8005f430,200,,FUN_80060d54,yes
0x8005f430,0x8005e6d4,RelocateModule,SPEC_PSXPC_N/FILE.C,111,<;<;F;*;*;D;D,"5E6D4(<), 5F430(<) (F) (*) (*) (D) (D)",mapped,0x8005f430,FUN_8005f430,200,,FUN_80060d54,yes
0x8005f4f8,0x8005e79c,init_game_malloc,SPEC_PSX/MALLOC.C,25,<;<;F;*;D;ND,"5E79C(<), 5F4F8(<) (F) (*) (D) (ND)",mapped,0x8005f4f8,FUN_8005f4f8,76,FUN_8005f5c8,FUN_80010064;FUN_8005e7a0;FUN_80060d54,yes
0x8005f4f8,0x8005e79c,init_game_malloc,SPEC_PSXPC/MALLOC.C,25,<;<;F;*,"5E79C(<), 5F4F8(<) (F) (*)",mapped,0x8005f4f8,FUN_8005f4f8,76,FUN_8005f5c8,FUN_80010064;FUN_8005e7a0;FUN_80060d54,yes
0x8005f4f8,0x8005e79c,init_game_malloc,SPEC_PSXPC_N/MALLOC.C,25,<;<;F;*;D;ND,"5E79C(<), 5F4F8(<) (F) (*) (D) (ND)",mapped,0x8005f4f8,FUN_8005f4f8,76,FUN_8005f5c8,FUN_80010064;FUN_8005e7a0;FUN_80060d54,yes
0x8005f544,0x8005e7e8,game_malloc,SPEC_PSX/MALLOC.C,44,<;<;F;*;D;ND,"5E7E8(<), 5F544(<) (F) (*) (?) (D) (ND)",mapped,0x8005f544,FUN_8005f544,76,,FUN_800102b0;FUN_800424d0;FUN_8004e2a4;FUN_8005e7a0;FUN_80060dec,yes
