final_psx_address,beta_psx_address,repo_function,file,line,markers,comment
0x800819fc,0x800819fc,mRotSuperPackedYXZ_AI,SPEC_PSXPC_N/ANIMITEM.C,1172,,819FC
0x80081a28,0x8007f9e4,MakeMono,SPEC_PSXPC_N/DRAWOBJ.C,2125,,"7F9E4, 81A28"
0x80081ab0,0x80081ab0,mTranslateXYZ_AI,SPEC_PSXPC_N/ANIMITEM.C,404,,81AB0
0x80081bbc,0x80081bbc,mmPushMatrix,SPEC_PSXPC/MATHS.C,509,<;F,81BBC(<) (F)
0x80081bbc,0x80081bbc,mmPushMatrix,SPEC_PSXPC_N/MATHS.C,1227,<;F,81BBC(<) (F)
0x80081c0c,0x80081c0c,mmPopMatrix_AI,SPEC_PSXPC_N/ANIMITEM.C,139,<,81C0C(<)
0x80081c18,0x80081c18,mLoadMatrix_AI,SPEC_PSXPC_N/ANIMITEM.C,104,<,81C18(<)
0x80081c60,0x80081c60,erk_interpolated,SPEC_PSXPC_N/ANIMITEM.C,1718,,81C60
0x80081df4,0x80081df4,InitInterpolation_AI,SPEC_PSXPC_N/ANIMITEM.C,988,,81DF4
0x80081e60,0x80081e60,iPushMatrix,SPEC_PSXPC/MATHS.C,477,<;<;F,"81E60(<), ?(<) (F)"
0x80081e60,0x80081e60,iPushMatrix_AI,SPEC_PSXPC_N/ANIMITEM.C,1678,,81E60
0x80081eb0,0x80081eb0,iPopMatrix_AI,SPEC_PSXPC_N/ANIMITEM.C,1693,,81EB0
0x80082110,0x80082110,SetRotation_I_AI,SPEC_PSXPC_N/ANIMITEM.C,1210,,82110
0x80082140,0x80082140,iRotSuperPackedYXZ_AI,SPEC_PSXPC_N/ANIMITEM.C,1417,,82140
0x800821d0,0x800821d0,iTranslateXYZ_AI,SPEC_PSXPC_N/ANIMITEM.C,1165,,821D0
0x800821dc,0x800821dc,iTranslateXYZ2_AI,SPEC_PSXPC_N/ANIMITEM.C,1035,,821DC
0x8008281c,0x8008281c,init_scratchpad,SPEC_PSXPC_N/ANIMITEM.C,2032,<;F,8281C(<) (F)
0x80082900,0x80082900,DrawAllAnimatingItems_ASM,SPEC_PSXPC_N/ANIMITEM.C,2212,<,82900(<)
0x80083434,0x80083434,if,SPEC_PSXPC_N/CALCHAIR.C,895,,loc_83434
0x80083548,0x80081504,CalcAnimatingItem_ASM,SPEC_PSXPC_N/ANIMITEM.C,1847,<,"81504(<), 83548"
0x80084684,0x80082640,CalcAllAnimatingItems_ASM,SPEC_PSXPC_N/ANIMITEM.C,2089,,"82640, 84684"
0x80085414,0x80085414,InterpolateMatrix_CL,SPEC_PSXPC_N/CALCLARA.C,1208,,85414
0x8008582c,0x8008582c,GetFrames,GAME/DRAW.C,112,,8582C
0x8008582c,0x8008582c,GetFrames_CL,SPEC_PSXPC_N/CALCLARA.C,1874,,8582C
0x8008582c,0x8008582c,GetFrames,SPEC_PSXPC_N/MATHS.C,2240,,8582C
0x800858c8,0x800858c8,GetBestFrame,SPEC_PSXPC_N/CALCLARA.C,2167,<,858C8(<)
0x80085a58,0x80085a58,GetLaraJointPos,SPEC_PSXPC_N/CALCLARA.C,1971,F,85A58 (F)
0x80085b74,0x80083b30,phd_sqrt_asm,SPEC_PSXPC/MATHS.C,132,<;<;F,"83B30(<), 85B74(<) (F)"
0x80085b74,0x80083b30,phd_sqrt_asm_CH,SPEC_PSXPC_N/CALCHAIR.C,20,<;<;F,"83B30(<), 85B74(<) (F)"
0x80085b74,0x80083b30,mSqrt_2,SPEC_PSXPC_N/MATHS.C,158,<;<;F,"83B30(<), 85B74(<) (F)"
0x80085b74,0x80083b30,phd_sqrt_asm,SPEC_PSXPC_N/MATHS.C,188,<;<;F,"83B30(<), 85B74(<) (F)"
0x8008649c,0x8008649c,mSqrt_L,SPEC_PSXPC_N/LIGHT.C,74,F,8649C (F)
0x80086500,0x80086500,mNormaliseXYZ_L,SPEC_PSXPC_N/LIGHT.C,11,F,86500 (F)
0x8008669c,0x8008669c,S_CalculateStaticMeshLight,SPEC_PSXPC_N/LIGHT.C,115,<,8669C(<)
0x800877a8,0x80085764,InterpolateArmMatrix_CL,SPEC_PSXPC_N/CALCLARA.C,1474,F,"85764, 877A8 (F)"
0x8008793c,0x800858f8,GetBoundsAccurate,SPEC_PC_N/CALCLARA.C,5,F,"858F8, 8793C (F)"
0x8008793c,0x800858f8,GetBoundsAccurate,SPEC_PSXPC/CALCLARA.C,20,,"858F8, 8793C"
0x8008793c,0x800858f8,GetBoundsAccurate,SPEC_PSXPC_N/CALCLARA.C,1909,,"858F8, 8793C"
0x800879b0,0x8008596c,SetLaraUnderwaterNodes,GAME/LARA.C,6695,<;<;F,"8596C(<), 879B0(<) (F)"
0x80088d08,0x80086cc4,OptimiseOTagR,SPEC_PSXPC/SHADOWS.C,3,<;<,"86CC4(<), 88D08(<)"
0x80088d08,0x80086cc4,OptimiseOTagR,SPEC_PSXPC_N/SHADOWS.C,75,<;<,"86CC4(<), 88D08(<)"
0x8008c968,0x8008a924,DrawGunflashes,GAME/DRAW.C,202,<;<,8A924(<) 8C968(<)
0x8008ca58,0x8008aa14,TriggerShatterSmoke,GAME/TOMB4FX.C,381,<;<;F,"8AA14(<), 8CA58(<) (F)"
0x8008d20c,0x8008b1c8,ClearFires,GAME/CONTROL.C,1532,<;<;F,"8B1C8(<), 8D20C(<) (F)"
0x8008d230,0x8008b1ec,ClearDynamics,GAME/CONTROL.C,1565,<;<;F,"8B1EC(<), 8D230(<) (F)"
0x8008d33c,0x8008b2f8,GetFreeSpark,GAME/TOMB4FX.C,275,<;<;F,"8B2F8(<), 8D33C(<) (F)"
0x8008def0,0x8008beac,GetFreeBubble,GAME/TOMB4FX.C,326,<;<;F,"8BEAC(<), 8DEF0(<) (F)"
0x8008df58,0x8008bf14,CreateBubble,GAME/TOMB4FX.C,356,<;<;F,"8BF14(<), 8DF58(<) (F)"
0x8008f374,0x8008f374,CalcClipWindow_ONGTE,SPEC_PSXPC/BUBBLES.C,17,,"8F374,"
0x8008f374,0x8008f374,CalcClipWindow_ONGTE,SPEC_PSXPC_N/BUBBLES.C,45,,"8F374,"
0x8008f718,0x8008d6d4,TriggerGunSmoke,GAME/EFFECT2.C,188,<;<;F,"8D6D4(<), 8F718(<) (F)"
0x8008fb90,0x8008db4c,PrintString,SPEC_PSXPC/FXTRIG.C,7,,"8DB4C, 8FB90"
0x8008fb90,0x8008db4c,PrintString,SPEC_PSXPC_N/TEXT_S.C,196,,"8DB4C, 8FB90"
0x8008fe00,0x8008ddbc,DrawChar,SPEC_PSXPC/TEXT_S.C,117,<;<;F,"8DDBC(<), 8FE00(<) (F)"
0x8008fe00,0x8008ddbc,DrawChar,SPEC_PSXPC_N/TEXT_S.C,565,<;<;F,"8DDBC(<), 8FE00(<) (F)"
0x8008ff20,0x8008dedc,GetStringLength,SPEC_PSXPC/TEXT_S.C,11,<;<,"8DEDC(<), 8FF20(<)"
0x8008ff20,0x8008dedc,GetStringLength,SPEC_PSXPC_N/TEXT_S.C,401,<;<,"8DEDC(<), 8FF20(<)"
0x8009013c,0x8008e0f8,UpdatePulseColour,SPEC_PSXPC_N/TEXT_S.C,759,<;<;F,"8E0F8(<), 9013C(<) (F)"
0x800908a4,0x8008e860,GetJointAbsPosition,SPEC_PSXPC_N/SPHERES.C,19,<;<;F,8E860(<) 908A4(<) (F)
0x80090a88,0x80090a88,DecodeAnim,SPEC_PC_N/SPECIFIC.CPP,2012,<,"90A88(<), ?"
0x80090a88,0x80090a88,DecodeAnim,SPEC_PSXPC_N/DELTAPAK_S.C,388,<,"90A88(<), ?"
0x80090bd8,0x80090bd8,DecodeTrack,SPEC_PC_N/SPECIFIC.CPP,1934,<,"90BD8(<), ?"
0x80090bd8,0x80090bd8,DecodeTrack,SPEC_PSXPC_N/DELTAPAK_S.C,310,<,"90BD8(<), ?"
0x80090dcc,0x80090dcc,DrawCutSeqActors,SPEC_PSXPC/DELTAPAK_S.C,9,<,"90DCC(<), ? deltapak"
0x80090f44,0x8008ef00,IsRoomOutside,GAME/CONTROL.C,4123,<;<;F,"8EF00(<), 90F44(<) (F)"
0x80091480,0x80091480,S_SoundPlaySample,SPEC_PSXPC_N/SFX.C,205,<,"91480(<), ?"
0x800914b8,0x8008f474,print_all_object_NOW,SPEC_PSXPC/PRINTOBJ.C,5,<;<;F,"8F474(<), 914B8(<) (F)"
0x800914b8,0x8008f474,print_all_object_NOW,SPEC_PSXPC_N/PRINTOBJ.C,146,<;<;F,"8F474(<), 914B8(<) (F)"
0x800914e4,0x800914e4,S_SoundSetPanAndVolume,SPEC_PSXPC/SFX.C,147,,914E4
0x80091518,0x80091518,SPU_Play,SPEC_PSXPC/SFX.C,8,,91518
0x80091708,0x80091708,SPU_Status,SPEC_PSXPC/SFX.C,50,,91708
0x800917b4,0x8008f770,DrawPsxTile,SPEC_PSXPC/BUBBLES.C,22,<;<;F,"8F770(<), 917B4(<) (F)"
0x800917b4,0x8008f770,DrawPsxTile,SPEC_PSXPC_N/BUBBLES.C,157,<;<;F,"8F770(<), 917B4(<) (F)"
0x80091d44,0x80091d44,SPU_StopAll,SPEC_PSXPC/SFX.C,84,F,91D44 (F)
0x80091d80,0x80091d80,SOUND_EndScene,SPEC_PSXPC/SFX.C,162,<;F,91D80(<) ? (F)
0x800926f8,0x8005e9f0,GetRandomControl,GAME/CONTROL.C,1509,F,"5E9F0, 926F8 (F)"
0x800926f8,0x8005e9f0,GetRandomControl,SPEC_PSXPC/MISC.C,325,F,"5E9F0, 926F8 (F)"
0x800926f8,0x8005e9f0,GetRandomControl,SPEC_PSXPC_N/MISC.C,516,F,"5E9F0, 926F8 (F)"
0x80092e10,0x80090dcc,DrawCutSeqActors,SPEC_PSXPC_N/DELTAPAK_S.C,50,<,"90DCC(<), 92E10"
0x80093074,0x80091030,updateAnimFrame,SPEC_PSXPC_N/DELTAPAK_S.C,204,<;F,"91030(<), 93074 (F)"
0x8009350c,0x800914c8,PlaySample,SPEC_PSXPC_N/SFX.C,164,<;<,"914C8(<), 9350C(<)"
0x800935f4,0x800915b0,SPU_AllocChannel,SPEC_PSXPC/SFX.C,18,F,"915B0, 935F4 (F)"
0x800935f4,0x800915b0,SPU_AllocChannel,SPEC_PSXPC_N/SFX.C,58,F,"915B0, 935F4 (F)"
0x80093640,0x800915fc,SPU_UpdateStatus,SPEC_PSXPC/SFX.C,32,F,"915FC, 93640 (F)"
0x80093640,0x800915fc,SPU_UpdateStatus,SPEC_PSXPC_N/SFX.C,40,F,"915FC, 93640 (F)"
0x800936ac,0x80091668,SPU_FreeChannel,SPEC_PSXPC/SFX.C,60,F,"91668, 936AC (F)"
0x800936ac,0x80091668,SPU_FreeChannel,SPEC_PSXPC_N/SFX.C,77,F,"91668, 936AC (F)"
0x800936d4,0x80091690,S_SoundStopSample,SPEC_PSXPC/SFX.C,91,<;<,"91690(<), 936D4(<)"
0x8009373c,0x800916f8,S_SoundSampleIsPlaying,SPEC_PSXPC/SFX.C,116,<;<,"916F8(<), 9373C(<)"
0x8009373c,0x800916f8,S_SoundSampleIsPlaying,SPEC_PSXPC_N/SFX.C,184,<;<,"916F8(<), 9373C(<)"
0x800937ac,0x80091768,S_SoundSetPitch,SPEC_PSXPC/SFX.C,137,<;<,"91768(<), 937AC(<)"
0x800937c4,0x80091780,SoundEffect,GAME/EFFECTS.C,625,<,"91780(<), 937C4(!)"
0x800937c4,0x80091780,SoundEffect,GAME/EFFECTS.C,633,<,"91780(<), 937C4(!)"
0x800937c4,0x80091780,SoundEffect,GAME/EFFECTS.C,891,<,"91780(<), 937C4(!)"
0x80093d40,0x80091cf4,S_SetReverbType,SPEC_PSXPC/SFX.C,76,F,"91CF4, 93D40 (F)"
0x80093d80,0x80091d34,S_SoundStopAllSamples,SPEC_PSXPC/SFX.C,106,,"91D34, 93D80"
0x80094044,0x80091ff8,StopSoundEffect,GAME/EFFECTS.C,1343,<;<;F,"91FF8(<), 94044(<) (F)"
0x800940f0,0x800920a4,SOUND_Stop,GAME/SOUND.C,50,<;<;F,"920A4(<), 940F0(<) (F)"
0x80094128,0x800920dc,SOUND_Init,GAME/SOUND.C,37,<;<;F;D;ND,"920DC(<), 94128(<) (F) (D) (ND)"
0x800b3974,0x800b3974,LoadSoundEffects,GAME/SETUP.C,125,F,"?, B3974(F)"
0x800b3b50,0x800b3b50,LoadLevel,GAME/SETUP.C,1006,<;<;F,"?(<), B3B50(<) (F)"
0x800b3b50,0x800b3b50,LoadLevel,GAME/SETUP.C,1009,<,"?, B3B50(<)"
0x800b4904,0x800b4904,InitialiseAnimatedTextures,GAME/SETUP.C,172,<;<,"?(<), B4904(<)"
0x800b4a40,0x800b4a40,init_water_table,GAME/SETUP.C,254,<;<,"(<), B4A40(<)"
0x800b4d14,0x800b4d14,InitialiseSqrtTable,GAME/SETUP.C,318,<;<,"?(<), B4D14(<)"
0x800b4d64,0x800b4d64,InitTarget,GAME/SETUP.C,331,<;<,"(<), B4D64(<)"
0x800b4e28,0x800b4e28,InitBinoculars,GAME/SETUP.C,371,<;<,"?(<), B4E28(<)"
0x800b4ee4,0x800b4ee4,InitialiseLaraCarriedItems,GAME/SETUP.C,422,,"?, B4EE4"
0x800b52fc,0x800b52fc,InitialiseFootPrints,GAME/SETUP.C,606,<;<,"?(<), B52FC(<)"
0x800b5328,0x800b5328,BaddyObjects,GAME/SETUP.C,618,,"?, B5328"
0x800b7e04,0x800b7e04,TrapObjects,GAME/SETUP.C,1724,,"?, B7E04"
0x800b84f0,0x800b84f0,ObjectObjects,GAME/SETUP.C,1729,,"?, B84F0"
0x800b9974,0x800b9974,GetCarriedItems,GAME/SETUP.C,4535,<;<;F,"?(<), B9974(<) (F)"
0x800b9b84,0x800b9b84,GetAIPickups,GAME/SETUP.C,4573,F,"?, B9B84 (F)"
0x800b9d30,0x800b9d30,InitialiseGameFlags,GAME/SETUP.C,4674,<;<;F,"?(<), B9D30(<) (F)"
0x800b9da8,0x800b9da8,SetupGame,GAME/SETUP.C,4620,<;<;F,"?(<), B9DA8(<) (F)"
0x800b9ea0,0x800b9ea0,InitialiseResidentCut,GAME/SETUP.C,4698,<;<;F,"?(<), B9EA0(<) (F)"
0x800ba0dc,0x800ba0dc,ReadResidentData,GAME/SETUP.C,4833,<;<;F,"(<), BA0DC(<) (F)"
0x800ba0dc,0x800ba0dc,ReadResidentData,GAME/SETUP.C,4835,<;<;F,"(<), BA0DC(<) (F)"
0x800ba148,0x800ba148,sub_BA148,GAME/SETUP.C,4864,<;F,"?, BA148(<) (F)"
0x800ba194,0x800ba194,reset_cutseq_vars,GAME/SETUP.C,4887,<;<;F,"?(<), BA194(<) (F)"
0x800ba81c,0x800ba81c,InitialiseEffects,GAME/SETUP.C,4897,<;<;F,"?(<), BA81C(<) (F)"
0x800bb498,0x800bb498,InitialiseClosedDoors,GAME/SETUP.C,4929,<;<;F,"?(<), BB498(<) (F)"
0x801bc380,0x801bc380,DrawRoomsAsm,SPEC_PSXPC/ROOMLETB.C,8,,0x1BC380
0x801bc380,0x801bc380,DrawRoomsAsm,SPEC_PSXPC_N/ROOMLETB.C,1492,,0x1BC380
0x801bc4d0,0x801bc4d0,DrawRoomletListAsm,SPEC_PSXPC/ROOMLETB.C,19,,0x1BC4D0
0x801bc4d0,0x801bc4d0,DrawRoomletListAsm,SPEC_PSXPC_N/ROOMLETB.C,2408,,0x1BC4D0
0x84000000,0x84000000,if,GAME/LARAFIRE.C,156,int*,*(int*)obj->bite_offset & 0x4000000
0x88000000,0x88000000,if,GAME/LARAFIRE.C,165,int*,*(int*)obj->bite_offset & 0x8000000
0x8c000000,0x8c000000,if,GAME/LARAFIRE.C,160,int*,*(int*)obj->bite_offset & 0xC000000
